RequestID, FirstFitFragments, BestFitFragments, FirstFitNodesTraversed, BestFitNodesTraversed
8133, 4, 2, 25579, 49313
8134, 5, 2, 25586, 49333
8135, 4, 2, 25586, 49333
8136, 4, 2, 25605, 49353
8137, 4, 2, 25605, 49353
8138, 4, 3, 25617, 49374
8139, 4, 3, 25617, 49374
8140, 4, 3, 25621, 49395
8141, 3, 3, 25621, 49395
8142, 3, 3, 25621, 49395
8143, 3, 3, 25621, 49395
8144, 3, 3, 25628, 49414
8145, 3, 3, 25645, 49434
8146, 3, 3, 25663, 49455
8147, 3, 3, 25663, 49455
8148, 3, 3, 25668, 49477
8149, 3, 3, 25668, 49477
8150, 3, 3, 25668, 49477
8151, 3, 3, 25668, 49477
8152, 2, 3, 25668, 49477
8153, 2, 4, 25682, 49499
8154, 2, 4, 25682, 49499
8155, 1, 4, 25682, 49499
8156, 2, 4, 25691, 49521
8157, 2, 4, 25708, 49543
8158, 2, 5, 25727, 49565
8159, 2, 5, 25727, 49588
8160, 2, 5, 25727, 49588
8161, 2, 4, 25727, 49588
8162, 2, 4, 25727, 49610
8163, 2, 4, 25727, 49610
8164, 2, 3, 25727, 49610
8165, 2, 3, 25727, 49610
8166, 2, 3, 25727, 49610
8167, 2, 3, 25727, 49610
8168, 2, 3, 25727, 49610
8169, 1, 2, 25727, 49610
8170, 1, 2, 25728, 49628
8171, 0, 2, 25728, 49628
8172, 0, 2, 25728, 49628
8173, 0, 1, 25728, 49628
8174, 0, 0, 25728, 49628
8175, 0, 0, 25729, 49641
8176, 0, 0, 25732, 49654
8177, 0, 0, 25737, 49668
8178, 0, 0, 25737, 49668
8179, 0, 0, 25737, 49668
8180, 0, 0, 25737, 49668
8181, 0, 0, 25743, 49679
8182, 0, 0, 25743, 49679
8183, 0, 0, 25750, 49690
8184, 0, 0, 25758, 49702
8185, 0, 0, 25758, 49702
8186, 0, 0, 25758, 49702
8187, 0, 0, 25758, 49702
8188, 0, 1, 25767, 49713
8189, 0, 1, 25767, 49713
8190, 0, 1, 25777, 49725
8191, 0, 2, 25788, 49738
8192, 0, 2, 25792, 49752
8193, 0, 2, 25804, 49767
8194, 0, 2, 25804, 49767
8195, 0, 1, 25804, 49767
8196, 0, 1, 25815, 49781
8197, 0, 1, 25815, 49781
8198, 0, 1, 25815, 49781
8199, 1, 2, 25816, 49795
8200, 0, 1, 25816, 49795
8201, 0, 2, 25818, 49809
8202, 0, 2, 25818, 49809
8203, 0, 2, 25821, 49822
8204, 0, 2, 25821, 49822
8205, 0, 2, 25834, 49836
8206, 1, 3, 25841, 49851
8207, 1, 3, 25856, 49867
8208, 1, 3, 25872, 49884
8209, 1, 3, 25872, 49884
8210, 1, 3, 25882, 49902
8211, 1, 3, 25899, 49920
8212, 1, 3, 25917, 49939
8213, 1, 3, 25917, 49939
8214, 1, 3, 25929, 49959
8215, 1, 3, 25949, 49980
8216, 1, 3, 25970, 50002
8217, 1, 3, 25992, 50025
8218, 1, 3, 25992, 50025
8219, 1, 1, 25992, 50025
8220, 1, 1, 25992, 50025
8221, 1, 2, 25992, 50047
8222, 1, 2, 25997, 50070
8223, 1, 2, 25997, 50070
8224, 2, 2, 26008, 50093
8225, 2, 2, 26008, 50093
8226, 2, 1, 26008, 50093
8227, 2, 1, 26008, 50093
8228, 2, 2, 26008, 50115
8229, 2, 2, 26008, 50115
8230, 3, 3, 26012, 50138
8231, 3, 3, 26023, 50162
8232, 3, 3, 26023, 50162
8233, 3, 3, 26023, 50162
8234, 3, 3, 26023, 50162
8235, 3, 3, 26023, 50162
8236, 3, 3, 26023, 50162
8237, 3, 3, 26023, 50162
8238, 3, 3, 26040, 50185
8239, 3, 3, 26043, 50209
8240, 3, 3, 26058, 50233
8241, 3, 3, 26058, 50233
8242, 2, 3, 26058, 50233
8243, 2, 2, 26058, 50233
8244, 2, 2, 26077, 50233
8245, 2, 2, 26077, 50233
8246, 2, 2, 26077, 50257
8247, 2, 2, 26077, 50257
8248, 2, 3, 26096, 50281
8249, 2, 3, 26116, 50281
8250, 2, 3, 26116, 50281
8251, 2, 3, 26116, 50281
8252, 2, 3, 26116, 50281
8253, 2, 3, 26116, 50281
8254, 2, 3, 26116, 50281
8255, 2, 3, 26116, 50281
8256, 2, 3, 26116, 50281
8257, 1, 3, 26116, 50281
8258, 1, 3, 26116, 50281
8259, 1, 3, 26116, 50281
8260, 1, 3, 26116, 50281
8261, 2, 3, 26128, 50305
8262, 2, 3, 26150, 50305
8263, 2, 3, 26150, 50330
8264, 1, 3, 26150, 50330
8265, 1, 3, 26150, 50330
8266, 1, 3, 26150, 50330
8267, 1, 3, 26150, 50330
8268, 0, 3, 26150, 50330
8269, 0, 3, 26161, 50330
8270, 0, 3, 26173, 50330
8271, 0, 4, 26178, 50355
8272, 0, 4, 26178, 50355
8273, 0, 4, 26178, 50355
8274, 0, 4, 26178, 50355
8275, 0, 4, 26178, 50355
8276, 0, 3, 26178, 50355
8277, 0, 3, 26184, 50377
8278, 0, 3, 26184, 50377
8279, 0, 3, 26185, 50400
8280, 0, 4, 26192, 50423
8281, 0, 4, 26192, 50423
8282, 0, 4, 26200, 50447
8283, 0, 4, 26200, 50447
8284, 0, 4, 26209, 50471
8285, 0, 4, 26209, 50471
8286, 0, 4, 26209, 50471
8287, 0, 4, 26210, 50494
8288, 0, 3, 26210, 50494
8289, 1, 3, 26216, 50516
8290, 1, 3, 26216, 50516
8291, 1, 2, 26216, 50516
8292, 1, 2, 26230, 50537
8293, 1, 2, 26250, 50559
8294, 1, 2, 26250, 50559
8295, 1, 2, 26264, 50581
8296, 1, 2, 26264, 50581
8297, 1, 1, 26264, 50581
8298, 1, 1, 26264, 50581
8299, 1, 1, 26279, 50603
8300, 1, 1, 26279, 50603
8301, 1, 1, 26279, 50603
8302, 1, 1, 26279, 50603
8303, 1, 1, 26294, 50623
8304, 0, 0, 26294, 50623
8305, 0, 1, 26301, 50641
8306, 0, 1, 26301, 50641
8307, 0, 1, 26309, 50660
8308, 0, 1, 26318, 50679
8309, 1, 1, 26329, 50699
8310, 2, 1, 26349, 50719
8311, 2, 1, 26365, 50740
8312, 2, 1, 26388, 50762
8313, 2, 1, 26388, 50762
8314, 2, 1, 26405, 50784
8315, 2, 1, 26428, 50807
8316, 2, 1, 26428, 50830
8317, 1, 1, 26428, 50830
8318, 1, 1, 26447, 50830
8319, 1, 1, 26447, 50853
8320, 1, 2, 26447, 50876
8321, 1, 2, 26447, 50876
8322, 1, 1, 26447, 50876
8323, 0, 1, 26447, 50876
8324, 0, 1, 26447, 50876
8325, 0, 1, 26447, 50876
8326, 0, 1, 26447, 50876
8327, 0, 1, 26447, 50876
8328, 0, 1, 26449, 50898
8329, 0, 1, 26449, 50898
8330, 1, 2, 26457, 50919
8331, 1, 2, 26457, 50919
8332, 1, 2, 26457, 50919
8333, 1, 2, 26468, 50940
8334, 1, 2, 26468, 50940
8335, 2, 2, 26480, 50962
8336, 1, 2, 26480, 50962
8337, 1, 2, 26480, 50962
8338, 2, 3, 26483, 50984
8339, 2, 3, 26483, 50984
8340, 1, 2, 26483, 50984
8341, 1, 2, 26484, 51006
8342, 1, 2, 26484, 51006
8343, 1, 1, 26484, 51006
8344, 0, 0, 26484, 51006
8345, 0, 1, 26486, 51025
8346, 0, 1, 26486, 51025
8347, 0, 1, 26486, 51025
8348, 0, 1, 26486, 51025
8349, 0, 1, 26486, 51025
8350, 0, 1, 26494, 51043
8351, 0, 1, 26494, 51043
8352, 0, 1, 26506, 51061
8353, 0, 1, 26506, 51061
8354, 1, 1, 26509, 51080
8355, 1, 0, 26509, 51080
8356, 2, 0, 26516, 51098
8357, 2, 0, 26531, 51116
8358, 1, 0, 26531, 51116
8359, 1, 0, 26531, 51116
8360, 1, 0, 26538, 51134
8361, 1, 0, 26553, 51152
8362, 1, 0, 26571, 51170
8363, 1, 0, 26571, 51170
8364, 1, 0, 26590, 51188
8365, 2, 0, 26612, 51207
8366, 1, 0, 26612, 51207
8367, 1, 0, 26614, 51226
8368, 1, 0, 26614, 51226
8369, 1, 0, 26614, 51226
8370, 2, 0, 26624, 51245
8371, 2, 0, 26639, 51264
8372, 2, 0, 26639, 51264
8373, 2, 0, 26641, 51283
8374, 2, 0, 26641, 51283
8375, 2, 0, 26641, 51283
8376, 2, 0, 26641, 51283
8377, 3, 0, 26656, 51300
8378, 2, 0, 26656, 51300
8379, 2, 0, 26660, 51317
8380, 2, 0, 26679, 51334
8381, 2, 0, 26679, 51334
8382, 2, 1, 26699, 51351
8383, 2, 2, 26720, 51369
8384, 1, 2, 26720, 51369
8385, 2, 2, 26730, 51388
8386, 2, 2, 26730, 51388
8387, 3, 2, 26737, 51408
8388, 3, 1, 26737, 51408
8389, 2, 1, 26737, 51408
8390, 3, 1, 26742, 51427
8391, 3, 2, 26753, 51447
8392, 3, 2, 26770, 51468
8393, 3, 1, 26770, 51468
8394, 2, 1, 26770, 51468
8395, 2, 1, 26770, 51468
8396, 2, 1, 26790, 51486
8397, 1, 1, 26790, 51486
8398, 1, 1, 26790, 51486
8399, 1, 1, 26790, 51486
8400, 1, 1, 26793, 51505
8401, 1, 0, 26793, 51505
8402, 1, 0, 26801, 51522
8403, 2, 0, 26807, 51540
8404, 3, 0, 26823, 51558
8405, 3, 0, 26823, 51558
8406, 2, 0, 26823, 51558
8407, 2, 0, 26823, 51558
8408, 2, 0, 26827, 51575
8409, 2, 0, 26827, 51575
8410, 2, 0, 26827, 51575
8411, 2, 0, 26827, 51575
8412, 2, 0, 26827, 51575
8413, 2, 0, 26838, 51589
8414, 2, 0, 26839, 51604
8415, 2, 1, 26852, 51619
8416, 2, 0, 26852, 51619
8417, 2, 0, 26852, 51619
8418, 2, 0, 26864, 51633
8419, 3, 0, 26866, 51648
8420, 3, 0, 26880, 51663
8421, 3, 0, 26891, 51678
8422, 3, 0, 26910, 51694
8423, 3, 0, 26916, 51711
8424, 3, 0, 26936, 51729
8425, 3, 0, 26936, 51729
8426, 2, 0, 26936, 51729
8427, 2, 0, 26936, 51729
8428, 2, 0, 26936, 51729
8429, 2, 0, 26936, 51746
8430, 2, 0, 26936, 51746
8431, 2, 0, 26936, 51746
8432, 2, 0, 26939, 51764
8433, 2, 0, 26950, 51764
8434, 3, 0, 26955, 51782
8435, 3, 1, 26970, 51800
8436, 3, 1, 26970, 51800
8437, 3, 1, 26970, 51800
8438, 3, 1, 26970, 51800
8439, 3, 1, 26970, 51800
8440, 3, 1, 26970, 51800
8441, 3, 0, 26970, 51800
8442, 4, 1, 26980, 51817
8443, 4, 1, 26980, 51817
8444, 4, 0, 26980, 51817
8445, 4, 0, 26981, 51834
8446, 4, 0, 26981, 51834
8447, 3, 0, 26981, 51834
8448, 3, 0, 26988, 51849
8449, 2, 0, 26988, 51849
8450, 3, 0, 26990, 51864
8451, 3, 0, 26990, 51864
8452, 3, 0, 26990, 51864
8453, 3, 0, 26990, 51864
8454, 3, 0, 26990, 51864
8455, 2, 0, 26990, 51864
8456, 3, 0, 26992, 51877
8457, 3, 0, 26992, 51877
8458, 3, 1, 27000, 51890
8459, 3, 1, 27009, 51904
8460, 2, 1, 27009, 51904
8461, 2, 2, 27018, 51919
8462, 3, 2, 27023, 51935
8463, 3, 2, 27034, 51952
8464, 2, 2, 27034, 51952
8465, 2, 2, 27046, 51969
8466, 2, 2, 27046, 51969
8467, 2, 2, 27046, 51969
8468, 3, 3, 27055, 51987
8469, 2, 3, 27055, 51987
8470, 3, 3, 27068, 52005
8471, 2, 3, 27068, 52005
8472, 2, 3, 27081, 52023
8473, 2, 2, 27081, 52023
8474, 3, 2, 27083, 52040
8475, 3, 2, 27083, 52040
8476, 1, 2, 27083, 52040
8477, 1, 2, 27086, 52056
8478, 1, 2, 27101, 52072
8479, 1, 2, 27117, 52089
8480, 1, 2, 27134, 52107
8481, 0, 0, 27134, 52107
8482, 0, 0, 27134, 52107
8483, 0, 0, 27134, 52107
8484, 0, 1, 27138, 52123
8485, 0, 2, 27145, 52140
8486, 0, 2, 27153, 52158
8487, 0, 2, 27153, 52158
8488, 0, 1, 27153, 52158
8489, 1, 2, 27156, 52176
8490, 1, 2, 27166, 52195
8491, 2, 3, 27179, 52215
8492, 2, 3, 27179, 52215
8493, 2, 3, 27179, 52215
8494, 2, 2, 27179, 52215
8495, 3, 2, 27195, 52235
8496, 3, 1, 27195, 52235
8497, 2, 1, 27195, 52235
8498, 1, 1, 27195, 52235
8499, 1, 1, 27195, 52235
8500, 0, 1, 27195, 52235
8501, 0, 1, 27195, 52235
8502, 0, 1, 27197, 52250
8503, 0, 1, 27197, 52250
8504, 1, 1, 27200, 52264
8505, 0, 1, 27200, 52264
8506, 0, 1, 27203, 52278
8507, 0, 0, 27203, 52278
8508, 0, 0, 27207, 52291
8509, 0, 0, 27216, 52304
8510, 1, 1, 27221, 52318
8511, 1, 1, 27221, 52318
8512, 1, 1, 27221, 52318
8513, 2, 1, 27223, 52331
8514, 2, 1, 27223, 52331
8515, 1, 0, 27223, 52331
8516, 2, 0, 27229, 52344
8517, 2, 1, 27238, 52357
8518, 2, 1, 27250, 52371
8519, 2, 0, 27250, 52371
8520, 1, 0, 27250, 52371
8521, 2, 0, 27256, 52384
8522, 2, 0, 27266, 52398
8523, 2, 0, 27277, 52413
8524, 3, 0, 27289, 52428
8525, 3, 0, 27289, 52428
8526, 3, 0, 27290, 52443
8527, 2, 0, 27290, 52443
8528, 2, 0, 27290, 52443
8529, 3, 0, 27296, 52458
8530, 3, 0, 27296, 52458
8531, 2, 0, 27296, 52458
8532, 1, 0, 27296, 52458
8533, 1, 0, 27309, 52471
8534, 1, 0, 27311, 52485
8535, 1, 0, 27311, 52485
8536, 0, 0, 27311, 52485
8537, 0, 0, 27311, 52485
8538, 1, 0, 27317, 52497
8539, 2, 0, 27329, 52509
8540, 2, 0, 27329, 52509
8541, 1, 0, 27329, 52509
8542, 1, 0, 27338, 52519
8543, 1, 0, 27338, 52519
8544, 1, 0, 27338, 52519
8545, 1, 0, 27349, 52529
8546, 2, 0, 27350, 52540
8547, 2, 0, 27363, 52552
8548, 2, 0, 27363, 52552
8549, 1, 0, 27363, 52552
8550, 2, 0, 27364, 52563
8551, 2, 0, 27374, 52575
8552, 2, 0, 27374, 52575
8553, 1, 0, 27374, 52575
8554, 1, 0, 27374, 52575
8555, 1, 0, 27374, 52575
8556, 1, 0, 27374, 52575
8557, 2, 0, 27377, 52583
8558, 1, 0, 27377, 52583
8559, 1, 0, 27377, 52583
8560, 1, 0, 27377, 52583
8561, 0, 0, 27377, 52583
8562, 0, 0, 27378, 52588
8563, 0, 0, 27380, 52594
8564, 0, 0, 27380, 52594
8565, 0, 0, 27380, 52594
8566, 0, 0, 27380, 52594
8567, 0, 0, 27380, 52594
8568, 0, 0, 27381, 52595
8569, 0, 0, 27383, 52597
8570, 0, 0, 27383, 52597
8571, 0, 0, 27383, 52597
8572, 0, 0, 27384, 52598
8573, 0, 0, 27384, 52598
8574, 0, 0, 27385, 52599
8575, 0, 0, 27387, 52601
8576, 0, 0, 27387, 52601
8577, 0, 0, 27387, 52601
8578, 0, 0, 27388, 52602
8579, 0, 0, 27388, 52602
8580, 0, 0, 27389, 52603
8581, 0, 0, 27389, 52603
8582, 0, 0, 27390, 52604
8583, 0, 0, 27390, 52604
8584, 0, 0, 27391, 52605
8585, 0, 0, 27393, 52607
8586, 0, 0, 27396, 52610
8587, 0, 0, 27396, 52610
8588, 0, 0, 27396, 52610
8589, 0, 0, 27396, 52610
8590, 0, 0, 27397, 52611
8591, 0, 0, 27397, 52611
8592, 0, 0, 27398, 52612
8593, 0, 0, 27400, 52614
8594, 0, 0, 27400, 52614
8595, 0, 0, 27400, 52614
8596, 0, 0, 27401, 52615
8597, 0, 0, 27401, 52615
8598, 0, 0, 27402, 52616
8599, 0, 0, 27404, 52618
8600, 0, 0, 27407, 52621
8601, 0, 0, 27411, 52625
8602, 0, 0, 27411, 52625
8603, 0, 0, 27411, 52625
8604, 0, 0, 27411, 52625
8605, 0, 0, 27413, 52627
8606, 0, 0, 27416, 52630
8607, 0, 0, 27420, 52634
8608, 0, 0, 27425, 52639
8609, 0, 0, 27425, 52639
8610, 0, 0, 27425, 52639
8611, 1, 1, 27426, 52645
8612, 0, 0, 27426, 52645
8613, 0, 0, 27427, 52651
8614, 0, 0, 27434, 52657
8615, 0, 0, 27436, 52663
8616, 0, 0, 27444, 52670
8617, 0, 0, 27453, 52678
8618, 1, 0, 27458, 52687
8619, 1, 0, 27469, 52697
8620, 1, 0, 27469, 52697
8621, 1, 0, 27472, 52708
8622, 0, 0, 27472, 52708
8623, 1, 0, 27477, 52719
8624, 1, 0, 27489, 52730
8625, 0, 0, 27489, 52730
8626, 0, 0, 27494, 52742
8627, 0, 0, 27506, 52755
8628, 0, 0, 27506, 52755
8629, 0, 0, 27519, 52769
8630, 0, 0, 27533, 52784
8631, 0, 0, 27533, 52784
8632, 0, 0, 27533, 52784
8633, 0, 0, 27533, 52784
8634, 0, 1, 27536, 52798
8635, 0, 1, 27536, 52798
8636, 0, 1, 27536, 52798
8637, 0, 1, 27540, 52811
8638, 0, 1, 27545, 52825
8639, 0, 1, 27551, 52839
8640, 0, 1, 27551, 52839
8641, 0, 1, 27560, 52854
8642, 0, 1, 27560, 52854
8643, 1, 2, 27564, 52870
8644, 1, 1, 27564, 52870
8645, 0, 1, 27564, 52870
8646, 0, 2, 27580, 52885
8647, 0, 2, 27597, 52901
8648, 0, 2, 27597, 52901
8649, 0, 2, 27604, 52918
8650, 1, 2, 27607, 52936
8651, 2, 2, 27616, 52954
8652, 1, 2, 27616, 52954
8653, 1, 2, 27625, 52972
8654, 1, 2, 27644, 52991
8655, 1, 2, 27644, 52991
8656, 1, 2, 27650, 53011
8657, 1, 3, 27661, 53031
8658, 1, 2, 27661, 53031
8659, 1, 2, 27673, 53051
8660, 1, 2, 27688, 53072
8661, 1, 2, 27708, 53094
8662, 0, 1, 27708, 53094
8663, 0, 1, 27708, 53094
8664, 0, 1, 27708, 53094
8665, 0, 1, 27708, 53094
8666, 0, 1, 27728, 53115
8667, 0, 1, 27732, 53137
8668, 1, 1, 27753, 53159
8669, 1, 1, 27753, 53159
8670, 2, 1, 27754, 53182
8671, 2, 1, 27754, 53182
8672, 3, 1, 27764, 53203
8673, 3, 1, 27764, 53203
8674, 3, 1, 27764, 53203
8675, 3, 1, 27770, 53223
8676, 3, 2, 27779, 53243
8677, 3, 2, 27779, 53243
8678, 2, 2, 27779, 53243
8679, 2, 2, 27781, 53264
8680, 2, 2, 27781, 53264
8681, 2, 2, 27784, 53284
8682, 3, 2, 27788, 53304
8683, 3, 2, 27796, 53325
8684, 3, 3, 27813, 53347
8685, 4, 3, 27831, 53370
8686, 4, 3, 27831, 53370
8687, 4, 3, 27831, 53370
8688, 5, 3, 27852, 53394
8689, 4, 2, 27852, 53394
8690, 4, 3, 27864, 53418
8691, 3, 2, 27864, 53418
8692, 3, 3, 27877, 53442
8693, 3, 3, 27877, 53442
8694, 2, 3, 27877, 53442
8695, 2, 3, 27877, 53442
8696, 2, 3, 27877, 53442
8697, 2, 3, 27896, 53467
8698, 2, 3, 27896, 53467
8699, 1, 2, 27896, 53467
8700, 1, 2, 27896, 53467
8701, 1, 1, 27896, 53467
8702, 2, 1, 27900, 53488
8703, 2, 1, 27907, 53510
8704, 2, 1, 27907, 53510
8705, 2, 1, 27907, 53510
8706, 3, 1, 27908, 53531
8707, 3, 1, 27925, 53552
8708, 3, 0, 27925, 53552
8709, 3, 0, 27943, 53571
8710, 3, 0, 27951, 53591
8711, 3, 0, 27951, 53591
8712, 2, 0, 27951, 53591
8713, 2, 0, 27951, 53591
8714, 2, 0, 27952, 53609
8715, 2, 1, 27965, 53628
8716, 2, 1, 27985, 53648
8717, 2, 1, 27996, 53669
8718, 2, 0, 27996, 53669
8719, 2, 0, 27996, 53669
8720, 1, 0, 27996, 53669
8721, 1, 1, 28009, 53689
8722, 1, 2, 28011, 53710
8723, 1, 2, 28011, 53710
8724, 1, 2, 28028, 53731
8725, 1, 2, 28028, 53731
8726, 2, 2, 28037, 53753
8727, 2, 1, 28037, 53753
8728, 3, 1, 28039, 53775
8729, 3, 2, 28058, 53797
8730, 2, 2, 28058, 53797
8731, 1, 2, 28058, 53797
8732, 0, 2, 28058, 53797
8733, 0, 2, 28061, 53819
8734, 0, 2, 28061, 53819
8735, 1, 2, 28070, 53840
8736, 1, 2, 28090, 53862
8737, 1, 2, 28090, 53862
8738, 1, 2, 28091, 53884
8739, 1, 2, 28112, 53906
8740, 1, 2, 28112, 53906
8741, 1, 2, 28112, 53906
8742, 1, 2, 28112, 53906
8743, 2, 3, 28116, 53927
8744, 2, 3, 28116, 53927
8745, 1, 2, 28116, 53927
8746, 1, 1, 28116, 53927
8747, 2, 1, 28122, 53947
8748, 1, 1, 28122, 53947
8749, 2, 1, 28132, 53968
8750, 3, 2, 28136, 53990
8751, 3, 2, 28136, 53990
8752, 2, 2, 28136, 53990
8753, 3, 2, 28147, 54012
8754, 3, 2, 28147, 54012
8755, 3, 2, 28147, 54012
8756, 3, 2, 28149, 54033
8757, 4, 3, 28152, 54055
8758, 4, 3, 28152, 54055
8759, 4, 4, 28170, 54076
8760, 3, 3, 28170, 54076
8761, 3, 3, 28170, 54076
8762, 4, 3, 28190, 54097
8763, 4, 3, 28213, 54119
8764, 4, 3, 28213, 54142
8765, 4, 3, 28213, 54142
8766, 4, 3, 28213, 54142
8767, 4, 3, 28213, 54142
8768, 4, 3, 28213, 54142
8769, 4, 3, 28213, 54164
8770, 4, 3, 28213, 54164
8771, 4, 4, 28215, 54187
8772, 4, 4, 28215, 54187
8773, 3, 4, 28215, 54187
8774, 3, 4, 28215, 54187
8775, 3, 4, 28222, 54187
8776, 3, 4, 28222, 54187
8777, 4, 4, 28231, 54211
8778, 4, 4, 28231, 54235
8779, 4, 3, 28231, 54235
8780, 4, 2, 28231, 54235
8781, 4, 2, 28245, 54255
8782, 4, 2, 28262, 54276
8783, 2, 2, 28262, 54276
8784, 2, 2, 28272, 54297
8785, 2, 2, 28272, 54297
8786, 2, 2, 28272, 54297
8787, 2, 2, 28272, 54297
8788, 3, 3, 28293, 54319
8789, 2, 3, 28293, 54319
8790, 3, 3, 28296, 54342
8791, 3, 4, 28316, 54365
8792, 3, 4, 28316, 54365
8793, 3, 3, 28316, 54365
8794, 3, 3, 28316, 54365
8795, 3, 2, 28316, 54365
8796, 3, 2, 28316, 54365
8797, 3, 2, 28316, 54365
8798, 3, 2, 28318, 54386
8799, 3, 2, 28335, 54408
8800, 3, 2, 28335, 54430
8801, 3, 1, 28335, 54430
8802, 3, 1, 28335, 54430
8803, 3, 1, 28352, 54451
8804, 4, 1, 28370, 54473
8805, 3, 1, 28370, 54473
8806, 4, 2, 28391, 54495
8807, 4, 2, 28394, 54518
8808, 4, 2, 28409, 54542
8809, 4, 2, 28409, 54542
8810, 4, 2, 28427, 54566
8811, 3, 1, 28427, 54566
8812, 3, 1, 28427, 54566
8813, 3, 1, 28441, 54589
8814, 4, 1, 28456, 54613
8815, 4, 1, 28477, 54637
8816, 4, 1, 28477, 54637
8817, 4, 1, 28501, 54661
8818, 4, 1, 28501, 54661
8819, 2, 0, 28501, 54661
8820, 2, 0, 28501, 54661
8821, 2, 0, 28501, 54661
8822, 2, 0, 28521, 54683
8823, 2, 0, 28521, 54683
8824, 2, 0, 28522, 54706
8825, 2, 0, 28527, 54729
8826, 2, 0, 28529, 54753
8827, 2, 0, 28529, 54753
8828, 2, 0, 28529, 54753
8829, 1, 0, 28529, 54753
8830, 1, 0, 28529, 54777
8831, 1, 0, 28529, 54777
8832, 1, 0, 28531, 54802
8833, 1, 0, 28531, 54802
8834, 1, 0, 28531, 54802
8835, 1, 0, 28531, 54802
8836, 1, 0, 28531, 54802
8837, 1, 0, 28538, 54826
8838, 2, 0, 28546, 54850
8839, 2, 0, 28546, 54850
8840, 2, 0, 28546, 54850
8841, 3, 0, 28561, 54873
8842, 4, 0, 28572, 54897
8843, 4, 0, 28572, 54897
8844, 4, 0, 28577, 54920
8845, 3, 0, 28577, 54920
8846, 3, 0, 28593, 54943
8847, 3, 0, 28593, 54943
8848, 3, 0, 28593, 54943
8849, 4, 1, 28599, 54966
8850, 4, 1, 28599, 54966
8851, 3, 1, 28599, 54966
8852, 3, 1, 28599, 54966
8853, 3, 2, 28617, 54990
8854, 3, 2, 28617, 54990
8855, 3, 1, 28617, 54990
8856, 3, 1, 28635, 55013
8857, 3, 1, 28635, 55013
8858, 3, 1, 28654, 55035
8859, 3, 2, 28674, 55057
8860, 3, 2, 28674, 55057
8861, 3, 2, 28695, 55080
8862, 2, 2, 28695, 55080
8863, 2, 2, 28697, 55102
8864, 2, 2, 28697, 55102
8865, 2, 2, 28718, 55124
8866, 2, 2, 28718, 55124
8867, 2, 2, 28723, 55146
8868, 2, 2, 28747, 55168
8869, 2, 2, 28747, 55168
8870, 1, 2, 28747, 55168
8871, 1, 2, 28747, 55168
8872, 1, 2, 28754, 55190
8873, 1, 2, 28775, 55212
8874, 1, 2, 28775, 55235
8875, 1, 2, 28775, 55235
8876, 1, 1, 28775, 55235
8877, 1, 1, 28775, 55235
8878, 1, 1, 28790, 55257
8879, 1, 1, 28790, 55257
8880, 1, 1, 28790, 55257
8881, 1, 1, 28790, 55257
8882, 1, 1, 28790, 55257
8883, 1, 1, 28790, 55257
8884, 1, 1, 28790, 55257
8885, 1, 2, 28791, 55272
8886, 2, 2, 28793, 55288
8887, 2, 2, 28807, 55305
8888, 2, 2, 28807, 55305
8889, 1, 2, 28807, 55305
8890, 1, 2, 28807, 55305
8891, 0, 1, 28807, 55305
8892, 0, 1, 28807, 55305
8893, 0, 1, 28807, 55305
8894, 1, 1, 28811, 55319
8895, 1, 1, 28819, 55334
8896, 1, 1, 28819, 55334
8897, 1, 1, 28819, 55334
8898, 1, 1, 28828, 55347
8899, 1, 1, 28838, 55361
8900, 2, 2, 28840, 55376
8901, 2, 2, 28840, 55376
8902, 2, 1, 28840, 55376
8903, 3, 1, 28848, 55390
8904, 2, 1, 28848, 55390
8905, 2, 1, 28848, 55390
8906, 2, 2, 28854, 55404
8907, 2, 2, 28861, 55419
8908, 2, 2, 28872, 55435
8909, 2, 2, 28886, 55451
8910, 2, 2, 28901, 55467
8911, 2, 2, 28901, 55467
8912, 2, 3, 28918, 55483
8913, 2, 3, 28936, 55500
8914, 2, 3, 28936, 55500
8915, 3, 3, 28937, 55517
8916, 3, 3, 28950, 55535
8917, 3, 3, 28969, 55554
8918, 3, 3, 28969, 55554
8919, 1, 2, 28969, 55554
8920, 2, 3, 28971, 55573
8921, 2, 3, 28971, 55573
8922, 2, 3, 28971, 55573
8923, 2, 2, 28971, 55573
8924, 1, 1, 28971, 55573
8925, 1, 2, 28976, 55589
8926, 1, 3, 28982, 55606
8927, 1, 3, 28991, 55624
8928, 1, 3, 29009, 55642
8929, 1, 3, 29009, 55642
8930, 2, 3, 29018, 55661
8931, 2, 3, 29037, 55681
8932, 1, 3, 29037, 55681
8933, 2, 3, 29046, 55702
8934, 1, 3, 29046, 55702
8935, 0, 3, 29046, 55702
8936, 0, 3, 29064, 55722
8937, 1, 4, 29072, 55743
8938, 1, 4, 29072, 55743
8939, 1, 4, 29072, 55743
8940, 1, 4, 29072, 55743
8941, 1, 4, 29091, 55764
8942, 1, 4, 29092, 55786
8943, 1, 4, 29112, 55808
8944, 1, 4, 29112, 55808
8945, 1, 4, 29112, 55808
8946, 1, 4, 29130, 55830
8947, 2, 4, 29133, 55853
8948, 2, 4, 29133, 55853
8949, 2, 4, 29133, 55853
8950, 2, 4, 29133, 55853
8951, 1, 3, 29133, 55853
8952, 2, 3, 29141, 55853
